wallet_address,EmployeeID,Name,Department,Role,BaseSalary,Attendance (%),WorkHours (avg/week),PerformanceScore (0–100),ProjectCompletionRate (%),BehaviourScore (0–100),SkillScore (0–100),ExperienceYears,TrainingCompleted (Yes/No),CertificationsCount,ReputationScore (weighted composite),AppraisalEligibility (Yes/No),ProposedSalaryIncrement (%),PreviousAppraisals,EmployeeWalletAddress,ReviewerWalletAddress,DAOEligible (Yes/No),appraisal_year,eligible,sbt_token_id,zk_proof_hash,hr_signature
0x0000000000000000000000000000000000000082,EMP1081,RQZMQ BUVPWH,HR,Developer,68309,81,34,96,61,85,97,1,Yes,1,84.6,Yes,9,0,0x160e5032884de1a1fba5884b5f5b32258d16f8bf,0xaa8d221bea19c1588b87e9cf205cf61ed57bf0c8,Yes,2026,True,82,zkproof_0082_hash,HR_SIGN_0082
0x0000000000000000000000000000000000000083,EMP1082,IGQSW NDMWYB,IT,Analyst,79527,65,46,3,76,50,90,5,No,9,39.1,No,0,1,0xfd5fc27737e78364edcd95a985fb99aad5bc7e68,0x158bcaa0540a9849cf3904d6a53dbfa8f7568437,No,2026,False,83,zkproof_0083_hash,HR_SIGN_0083
0x0000000000000000000000000000000000000084,EMP1083,MTUQH MEWVDT,Finance,Intern,114630,78,45,59,94,92,98,23,Yes,6,72.0,Yes,12,4,0x86f71a5398566233b87105fb302710bf4475ab0b,0x3b63e3e77df1149f013966c7353194d4b936601f,No,2026,True,84,zkproof_0084_hash,HR_SIGN_0084
0x0000000000000000000000000000000000000085,EMP1084,JRZDH VKFKKL,HR,Analyst,91924,98,35,12,42,86,71,23,Yes,6,43.9,No,0,0,0xbe23f5777b582d66eb9b71d64af79a44497b588a,0xe1c955f8b373098f6b5b4e9c92a2de6592629ec0,No,2026,False,85,zkproof_0085_hash,HR_SIGN_0085
0x0000000000000000000000000000000000000086,EMP1085,GRBZO BSZGKE,Marketing,Developer,99425,79,45,46,66,73,90,5,Yes,0,60.0,No,0,4,0x41ce14c51e7a48968eed0beac34708c590ec581e,0x726236a3a37fda7b37191ca6f603f2b75e63bd9f,No,2026,False,86,zkproof_0086_hash,HR_SIGN_0086
0x0000000000000000000000000000000000000087,EMP1086,WMPSF VSQRLE,HR,Manager,77168,91,47,64,80,63,63,24,Yes,0,57.1,No,0,4,0x4ac67bba48603701c8410c395b4afffd325ed4d5,0x4d15bd09af800d47c6d5d070cbc8c1e9878d0122,No,2026,True,87,zkproof_0087_hash,HR_SIGN_0087
0x0000000000000000000000000000000000000088,EMP1087,QHXDZ JOFGRK,Engineering,Engineer,135153,93,38,19,64,87,64,0,No,8,45.0,No,0,1,0x9f5c2a560b368dccda7ba854e3e25e49809005cc,0x0abd106e19e418c3909cd8124f53f9b61d866e86,No,2026,False,88,zkproof_0088_hash,HR_SIGN_0088
0x0000000000000000000000000000000000000089,EMP1088,UNEAL GRPURE,Marketing,Intern,112244,88,38,6,96,88,78,3,No,5,43.9,No,0,3,0x24996b9c9856095c1980ac83e3b69422388e67f3,0xe5c4fd5a2312af8a55f8906d21a09613b3b1067f,No,2026,False,89,zkproof_0089_hash,HR_SIGN_0089
0x0000000000000000000000000000000000000090,EMP1089,ALJUW FQDLPM,Marketing,Intern,95177,96,41,56,89,92,54,14,No,3,57.3,No,0,0,0xb871cc14ee0b31fbb4a9926a08307d9b72022108,0xa1a69e5832a31fc4dd8b7344d31cf55744c73e93,No,2026,True,90,zkproof_0090_hash,HR_SIGN_0090
0x0000000000000000000000000000000000000091,EMP1090,CTCVA JBUKQC,Engineering,Coordinator,97106,61,57,43,95,63,83,12,Yes,3,55.0,No,0,0,0xd5e3c139bad722c381a20a600f14835276f90406,0x90b122bc008356bc1f96ffb31c1b6bdf4efa4130,No,2026,False,91,zkproof_0091_hash,HR_SIGN_0091
0x0000000000000000000000000000000000000092,EMP1091,BEQKN MGVXFQ,Operations,Manager,112116,92,38,62,56,76,93,10,No,4,68.3,No,0,2,0xec61437228a6bdbbf40644f3511caf994fba0fc1,0x3e208645fd316fa0655031e40f3c7fb93580b630,No,2026,True,92,zkproof_0092_hash,HR_SIGN_0092
0x0000000000000000000000000000000000000093,EMP1092,JXMDH NJOJAA,R&D,Manager,137476,89,30,63,61,77,82,21,No,0,65.2,No,0,0,0xf6c644c44377a2015c5c7642da0d649b0baf5722,0x4e71e09475a9013a9ba8ec490ed02ddcb082d1c6,No,2026,True,93,zkproof_0093_hash,HR_SIGN_0093
0x0000000000000000000000000000000000000094,EMP1093,UNJML BJBBHI,Finance,Intern,33548,66,49,16,78,98,54,16,No,6,42.8,No,0,2,0xff4c58609c66f2c423d9fc31d47938d1073053b9,0x0c4f3cfb5fc82fb4c76ab1a62bc14281f09d7f64,No,2026,False,94,zkproof_0094_hash,HR_SIGN_0094
0x0000000000000000000000000000000000000095,EMP1094,YKNAN CGYMRB,HR,Lead,86962,79,57,72,76,97,47,20,Yes,7,63.0,No,0,4,0x1dd09ba8b3dad90ded5aaf6c3efc184838f4e220,0x1fee88bb5fdf4d9774fc736ab41fd4699d9ac19f,No,2026,True,95,zkproof_0095_hash,HR_SIGN_0095
0x0000000000000000000000000000000000000096,EMP1095,OPHBY OASAPB,Marketing,Engineer,33789,93,41,40,90,66,41,0,No,3,41.8,No,0,4,0xd1873b9b1fc0e7ac9d45c61fce8cfdbd62bf09bc,0x88afc6713c79c0f8412806be93d44e5b426e4553,No,2026,False,96,zkproof_0096_hash,HR_SIGN_0096
0x0000000000000000000000000000000000000097,EMP1096,GVQKE OGVSQH,Finance,Lead,135512,93,51,66,79,70,51,1,No,7,56.4,No,0,0,0x834021822dd5d49cacbaa2645044b58b685824e9,0xc66580d6073534de81b2222c7ffb3fdbb6bc7789,No,2026,True,97,zkproof_0097_hash,HR_SIGN_0097
0x0000000000000000000000000000000000000098,EMP1097,ZLWMX IMNDBA,IT,Intern,80656,82,35,84,54,55,79,23,Yes,6,68.9,No,0,4,0x5232e2f5ba82cade30c489093efc972bd61190b5,0xc82de9cd1ac7ba13869f9881d62fc3f4f8a3b819,No,2026,True,98,zkproof_0098_hash,HR_SIGN_0098
0x0000000000000000000000000000000000000099,EMP1098,YXRZH XSHGFY,Engineering,Manager,140042,78,52,82,81,70,64,18,Yes,2,66.2,No,0,4,0x8a431e7fbfb3becac9dd45c929c39bd810b132e5,0x26f48e946f959efd4f44ea77bcb25631983cd819,No,2026,True,99,zkproof_0099_hash,HR_SIGN_0099
0x0000000000000000000000000000000000000100,EMP1099,TBJUC GPMAES,IT,Engineer,96146,88,45,20,49,65,53,8,Yes,0,36.9,No,0,0,0xa6517ef1673c3ee7b6a1b858d1b0a281c2e4a15b,0x9e7a288a943943b52ff97613a391822d778fe9b0,No,2026,False,100,zkproof_0100_hash,HR_SIGN_0100
0x0000000000000000000000000000000000000101,EMP1100,XQVNP LBFOOT,Engineering,Developer,102740,99,49,60,98,93,88,15,Yes,3,69.3,No,0,2,0x60ec16b80a76a98e751d4a1bd89565d548987653,0x78a82044c96a23e1ae5a4af7cc955992dd7bb999,No,2026,True,101,zkproof_0101_hash,HR_SIGN_0101
0x0000000000000000000000000000000000000102,EMP1101,JKDIM BWLLBM,HR,Coordinator,120249,67,59,59,53,98,61,11,No,5,62.0,No,0,0,0x47ba90fb610a379bd8b92407d82c499ae1b701e7,0x58b781320aecece0f902e2387d4f3002a1c23e2e,No,2026,True,102,zkproof_0102_hash,HR_SIGN_0102
0x0000000000000000000000000000000000000103,EMP1102,CVVPV YXPIWH,Finance,Developer,147573,90,48,9,91,99,66,19,Yes,7,43.9,No,0,0,0x7d4d1f69054b528c6ee5261455377b09ec06bd97,0x2a39ae69fb4d9e3f261989fc7193cde9d2bcaa00,No,2026,False,103,zkproof_0103_hash,HR_SIGN_0103
0x0000000000000000000000000000000000000104,EMP1103,TUHSF LYJIRG,HR,Intern,125694,62,49,3,81,96,69,0,Yes,1,41.2,No,0,2,0xc0381198a5225827f127d6e898a397509cee7973,0x1d3c2d5c2720bf256dde84da02c7bc8cac690e2f,No,2026,False,104,zkproof_0104_hash,HR_SIGN_0104
0x0000000000000000000000000000000000000105,EMP1104,VHLWF UMCURI,HR,Coordinator,34917,91,58,90,89,96,94,10,No,9,84.3,Yes,14,0,0xe4e7b7e35381a329e73830b74d4d7e2627cf5721,0xb0993ce0e926aabeef3d5385fd5ff985e0253177,Yes,2026,True,105,zkproof_0105_hash,HR_SIGN_0105
0x0000000000000000000000000000000000000106,EMP1105,NWJZN KOXQGO,Marketing,Analyst,74802,76,37,49,47,90,90,22,Yes,1,64.7,No,0,3,0x760121a7c4324ab76a11c1605a00d053b9e10598,0x5d9c1eab1ed909771983b27ac11fc886ebbdb37b,No,2026,True,106,zkproof_0106_hash,HR_SIGN_0106
0x0000000000000000000000000000000000000107,EMP1106,VFPER ASNEIC,Marketing,Manager,138673,95,38,25,55,92,61,8,Yes,2,46.9,No,0,4,0x85e094a3d1d71f396c30f82b7f214746b38a2ac9,0x0a95f6f39533328cf6f92d5f5824bb7f6254f137,No,2026,False,107,zkproof_0107_hash,HR_SIGN_0107
0x0000000000000000000000000000000000000108,EMP1107,JOSWZ AKUZHX,Operations,Analyst,77798,84,50,27,93,91,62,6,Yes,1,47.7,No,0,3,0x6a7c604b56462b436acfae9b2a1267b059afe478,0xe2ac878766b79d28521261b1d6def79972d02dbd,No,2026,False,108,zkproof_0108_hash,HR_SIGN_0108
0x0000000000000000000000000000000000000109,EMP1108,EITKQ AASCNH,Finance,Analyst,132909,79,32,99,85,91,63,7,Yes,2,76.9,Yes,7,2,0x6b4657c57f8082127c848ceb4232e79c545db06b,0x96f244a03ba962877791e88f4ef5f795dcf233d4,Yes,2026,True,109,zkproof_0109_hash,HR_SIGN_0109
0x0000000000000000000000000000000000000110,EMP1109,VLXYM QFMOEQ,Marketing,Manager,56767,75,45,4,81,53,50,14,Yes,2,27.4,No,0,3,0xdff08aad5d3feea4c8416001ce26b241c3fb8cfa,0xe4ad248916d96f955e416726f0bc2fa6ec2d9708,No,2026,False,110,zkproof_0110_hash,HR_SIGN_0110
0x0000000000000000000000000000000000000111,EMP1110,ATRHP HSMRTH,Finance,Intern,120963,76,34,75,67,62,62,18,No,8,61.8,No,0,2,0xd0fa73a1059c5a815994dd8518b2ed4294847a29,0x5058753d4f927dee7c14dbb823e69dcbc90a00e6,No,2026,True,111,zkproof_0111_hash,HR_SIGN_0111
0x0000000000000000000000000000000000000112,EMP1111,EHXYB GTYBSY,Engineering,Analyst,87714,74,52,57,46,89,95,20,No,0,69.1,No,0,2,0xc0bb6710830a69bb024e014ffac18c8df92fd7f3,0x584f0aaee563ef49ab095f7aba7a9769a167ffea,No,2026,True,112,zkproof_0112_hash,HR_SIGN_0112
0x0000000000000000000000000000000000000113,EMP1112,BTTWG ACXTHN,Marketing,Lead,143971,94,56,6,76,95,51,5,No,6,37.3,No,0,3,0x747de6834f81edbb7c71cc4bed32ebc6dd22a075,0xbb7ed05f7016458ae4ecd8b33079fd28db4dc790,No,2026,False,113,zkproof_0113_hash,HR_SIGN_0113
0x0000000000000000000000000000000000000114,EMP1113,HOWDX ZDGFNM,Finance,Engineer,90016,98,44,73,75,71,61,3,No,7,62.4,No,0,4,0x3ef41a3f9fe67be882fade1449657491a0081b6f,0x2031762a38e8e27348a239a752148dde627a5cc0,No,2026,True,114,zkproof_0114_hash,HR_SIGN_0114
0x0000000000000000000000000000000000000115,EMP1114,ZUHKX IEHLHN,HR,Coordinator,49949,76,50,95,56,80,46,13,Yes,6,68.4,No,0,2,0x46124059767757aee09d56010ce1fa05790d5709,0x57188a7aff2242af49362dca0c32f4f9b06b30e9,No,2026,True,115,zkproof_0115_hash,HR_SIGN_0115
0x0000000000000000000000000000000000000116,EMP1115,XKTPG ALUPNA,Operations,Developer,93733,87,52,30,56,72,41,9,Yes,4,39.1,No,0,0,0x52cd6d3240a9ada77f5900e8383189c0fbf96288,0xdf8cfca7d9bbc5956a0fdc86145ea1c04bc7f603,No,2026,False,116,zkproof_0116_hash,HR_SIGN_0116
0x0000000000000000000000000000000000000117,EMP1116,UPTNZ BCWPWZ,Engineering,Manager,145022,82,33,61,58,51,69,12,No,7,56.0,No,0,2,0xdf5573f5d412768bc6f87d4bef96154a911340a7,0xb6d8a5244d0b696d48f328c194f3223c7f5e39ba,No,2026,True,117,zkproof_0117_hash,HR_SIGN_0117
0x0000000000000000000000000000000000000118,EMP1117,NKNAX RSYBPF,R&D,Lead,135981,95,41,17,98,50,78,24,No,1,40.3,No,0,1,0x7536fe8c71861831fbadf17ea827348aab5cd2ce,0x11d9be0c25bedb2070dff604ae8bb5116b788986,No,2026,False,118,zkproof_0118_hash,HR_SIGN_0118
0x0000000000000000000000000000000000000119,EMP1118,HPGMJ JVUSSU,Finance,Intern,76041,87,36,92,62,52,60,2,No,6,65.8,No,0,0,0x596c55effe40ac0209855ea11cb2b82fcad1e595,0x632f3640ffd94f18f06a79492bd4cacb5e424657,No,2026,True,119,zkproof_0119_hash,HR_SIGN_0119
0x0000000000000000000000000000000000000120,EMP1119,RDOSD GMLBCG,R&D,Lead,115236,66,33,24,65,86,42,21,Yes,2,39.6,No,0,2,0xa9100d902c512d9462abd16cb649ee803c6c24f6,0x8fe154b4542ef67198a913e211ad57de4339b6ab,No,2026,False,120,zkproof_0120_hash,HR_SIGN_0120
0x0000000000000000000000000000000000000121,EMP1120,JXIVO XJKHJP,R&D,Intern,65599,65,51,91,58,80,70,7,No,7,74.1,Yes,12,1,0xd36036193bc7b88d2930c44135768cdca2c6c5e0,0xce1d29320265d82491312c2cd7ec8b592b2c47ee,No,2026,True,121,zkproof_0121_hash,HR_SIGN_0121
0x0000000000000000000000000000000000000122,EMP1121,MDHKL LIYFGX,Finance,Engineer,49642,73,38,28,96,97,94,4,No,1,58.9,No,0,2,0x62b6bd0fc352ce9c12af14e8419c5285783fe1c4,0x06dc35703b658aeddf0956d47096fe09908e68bb,No,2026,False,122,zkproof_0122_hash,HR_SIGN_0122
0x0000000000000000000000000000000000000123,EMP1122,UCBFQ JSQPOF,R&D,Analyst,138450,96,35,15,94,72,73,7,No,0,42.3,No,0,0,0x4f395be703dc263d9122216fccc333811a17717e,0x7805206e59bd356f1f83757d18b6b2c11f74d653,No,2026,False,123,zkproof_0123_hash,HR_SIGN_0123
0x0000000000000000000000000000000000000124,EMP1123,BXBLF SZEKMG,HR,Developer,44442,79,54,4,90,75,45,20,No,3,30.4,No,0,1,0x5f86f30f3e841a59a3b428d0f7ce8861513e5d6d,0x460afe0ec6b14cc1cba65bdb386693b6da4c43b4,No,2026,False,124,zkproof_0124_hash,HR_SIGN_0124
0x0000000000000000000000000000000000000125,EMP1124,QRCBL RKGTSF,Operations,Intern,143428,68,46,65,96,83,95,5,Yes,5,71.6,Yes,11,3,0xbbb91fb60f9ba0d6cbc21c046c73fcdd39bb6db0,0x27fb75f9a58bacbbc559dadb38fe326de3cc8c8e,No,2026,True,125,zkproof_0125_hash,HR_SIGN_0125
0x0000000000000000000000000000000000000126,EMP1125,RNAZT UCTAEJ,Operations,Coordinator,136121,68,47,20,45,56,97,10,Yes,8,49.1,No,0,1,0x6ca99b797159820d3f0c98636e391df0bc9ca443,0x5b985a62938c373c0a7a60f27f39cef46cb66a8a,No,2026,False,126,zkproof_0126_hash,HR_SIGN_0126
0x0000000000000000000000000000000000000127,EMP1126,TQEXV UWCGRA,R&D,Intern,47445,68,41,77,45,70,91,9,Yes,5,72.6,Yes,9,0,0xd2114e8227f3236825b5596bcf401f2ca59e3800,0xd0e17322c42d98fa8e097dbdc0b17c87cebdaa41,No,2026,True,127,zkproof_0127_hash,HR_SIGN_0127
0x0000000000000000000000000000000000000128,EMP1127,THILL TJSMFH,Operations,Developer,110435,84,52,65,72,58,55,0,Yes,7,54.8,No,0,3,0xa8a01acb03ec728d415f134625e82d6944a10288,0x340e0789da0fe80aebb281bca8d0213bf502d492,No,2026,True,128,zkproof_0128_hash,HR_SIGN_0128
0x0000000000000000000000000000000000000129,EMP1128,RTFNQ HNMZUJ,R&D,Intern,36912,88,58,57,54,57,65,19,No,6,54.3,No,0,4,0x0c969ece22ce1465900978c3b8a7785ef16751a0,0xd7a45811b8acbb3f0e84fecc16a3272e158521ae,No,2026,True,129,zkproof_0129_hash,HR_SIGN_0129
0x0000000000000000000000000000000000000130,EMP1129,JJIZZ RZQOBG,Finance,Analyst,50633,97,49,6,57,89,81,19,No,7,45.2,No,0,2,0xece457ebf2225037af7e18d20d0b28cba32babfd,0x3aeec522297ff94868dcfd3d5b22d2d220dae9c6,No,2026,False,130,zkproof_0130_hash,HR_SIGN_0130
0x0000000000000000000000000000000000000131,EMP1130,MYEMX GLTBPF,Operations,Coordinator,138609,79,47,4,66,89,73,15,Yes,0,41.3,No,0,2,0xa17b8acd3615b7e4f805d9576d72609c138a3487,0x214149e3163f8171975a4f9aff0b025ced098c71,No,2026,False,131,zkproof_0131_hash,HR_SIGN_0131
0x0000000000000000000000000000000000000132,EMP1131,JNLKI JFZZIF,IT,Engineer,108599,98,59,73,71,55,58,10,No,3,57.9,No,0,0,0x3711d01c8e66a19f26037652ccacb67d34bbd6fc,0x60a9a3da39a074ebe245f19c39f990d5dd53e460,No,2026,True,132,zkproof_0132_hash,HR_SIGN_0132
0x0000000000000000000000000000000000000133,EMP1132,WHJSH ZXUYNB,IT,Manager,106836,62,59,56,43,92,50,10,Yes,9,56.7,No,0,0,0x333d4a41b11eec9754064e86ca039ef3ee8fe22c,0x895a38435ae3e268faba23cf1b9abeb9bd6d0240,No,2026,True,133,zkproof_0133_hash,HR_SIGN_0133
0x0000000000000000000000000000000000000134,EMP1133,BEAAA NBYFUV,HR,Analyst,127855,69,44,42,64,70,45,1,No,6,44.9,No,0,0,0x03dd6df87362000c4dae3a9d30ed0522fc420c99,0xb4095d0077069fe1532afa47231659760b5c4c4e,No,2026,False,134,zkproof_0134_hash,HR_SIGN_0134
0x0000000000000000000000000000000000000135,EMP1134,FMOMI PCPCDO,Finance,Intern,57065,92,41,0,96,61,66,4,No,9,32.9,No,0,1,0xadfe8cbe5631d2518f86326de4266af2f8665ff3,0x6e3c62e286fcae0960850e139d3002efb6628ec2,No,2026,False,135,zkproof_0135_hash,HR_SIGN_0135
0x0000000000000000000000000000000000000136,EMP1135,PGLQA YJGFTN,Finance,Engineer,82398,97,32,79,77,60,75,3,No,5,66.6,No,0,2,0x53e3f85e4b14b7f85b77f07ca1e89171a130a5c3,0x25678a874401a063ca5aa633dd68c2ed486fdb02,No,2026,True,136,zkproof_0136_hash,HR_SIGN_0136
0x0000000000000000000000000000000000000137,EMP1136,YODZG SMURWM,Engineering,Coordinator,132588,73,44,37,87,95,64,22,No,3,53.3,No,0,2,0x66c6fde988fa039f15f1114e1ecf37fbe9fac3ab,0x922133fe2ec3b8c386a79a6eb8538c6e50d4b96c,No,2026,False,137,zkproof_0137_hash,HR_SIGN_0137
0x0000000000000000000000000000000000000138,EMP1137,AZSVC NFQPMU,Marketing,Coordinator,76118,72,52,5,79,84,52,13,No,5,34.9,No,0,4,0xa96d7ea7e4c18f086ea575aab1064c0c1123c933,0x59372c8fba716f6acdc22c4c1eeb10d563e5d330,No,2026,False,138,zkproof_0138_hash,HR_SIGN_0138
0x0000000000000000000000000000000000000139,EMP1138,OUBAT IGEZAJ,Operations,Manager,83208,66,47,15,61,87,81,16,No,4,48.1,No,0,4,0x256e0e41e0d91cac90fc2e203fc970dba8bc6fcd,0x00d9b0b5d00b0ca96f1eca735ab2e38aa35e203e,No,2026,False,139,zkproof_0139_hash,HR_SIGN_0139
0x0000000000000000000000000000000000000140,EMP1139,WRRVV LNJEKQ,HR,Analyst,79717,62,32,49,95,60,94,7,No,4,60.2,No,0,3,0x501bfe6440fa4a7b9aed9d698189f6637cd67a00,0x2864a6e49fe8998e991d07a20298fa0f26f09c68,No,2026,True,140,zkproof_0140_hash,HR_SIGN_0140
0x0000000000000000000000000000000000000141,EMP1140,ILESI ZDWAFR,Finance,Lead,149996,86,38,1,89,59,84,6,No,8,38.2,No,0,0,0xc000904168406c2669d6080a2be4afc1d8f39a77,0x00402e9ee9fa6255e6b90b32f594029066bb1451,No,2026,False,141,zkproof_0141_hash,HR_SIGN_0141
0x0000000000000000000000000000000000000142,EMP1141,HSOEM GBRNOS,Finance,Manager,54602,61,44,5,90,71,51,6,Yes,5,32.0,No,0,1,0x81142cf1aff2004d5a91cf89443824b4ea03dbd2,0x891009cd6da1baa1242740ff3ea8740c48957797,No,2026,False,142,zkproof_0142_hash,HR_SIGN_0142
0x0000000000000000000000000000000000000143,EMP1142,BKGDT SKPXTC,Finance,Lead,115103,95,42,33,44,60,81,5,Yes,6,50.1,No,0,3,0x9df920946e55d70fc2e81884676385f62c7a6251,0xecc6428dc6fdfecc064c138d1db64bcac601070a,No,2026,False,143,zkproof_0143_hash,HR_SIGN_0143
0x0000000000000000000000000000000000000144,EMP1143,RNYAR YPBQRW,R&D,Manager,142148,74,56,81,45,70,82,1,No,7,71.7,Yes,6,1,0x02f4fd8fc44d79c89490104b906295dd979b87c3,0xd09f4100e05f2cae6a2f05a06081d1f9aa876aad,No,2026,True,144,zkproof_0144_hash,HR_SIGN_0144
0x0000000000000000000000000000000000000145,EMP1144,LCDKZ MMESSD,IT,Developer,110198,68,50,33,84,91,99,17,Yes,1,61.2,No,0,0,0x17aac4faaa8083d75b15688b636d085367a5b2d8,0x879da5b27b90594ee79b653206bea6bd0dfb38bf,No,2026,False,145,zkproof_0145_hash,HR_SIGN_0145
0x0000000000000000000000000000000000000146,EMP1145,IKIAH XYHFKQ,R&D,Analyst,70538,82,40,33,67,82,99,20,Yes,7,60.0,No,0,3,0xfb507e1e1382b6acf6d202c26229d35ebf5e2b3f,0x1e1c2d9268d0a8af05b80fd11b3aa9805814f97c,No,2026,False,146,zkproof_0146_hash,HR_SIGN_0146
0x0000000000000000000000000000000000000147,EMP1146,RTPON SEFOVN,Engineering,Lead,111545,78,38,96,83,77,84,13,No,8,79.8,Yes,4,0,0x87d330fac1de298f2f9f560929c0c3e1060b154e,0x5cfd28461956a9e8bebb545df0fef5e4e779a846,Yes,2026,True,147,zkproof_0147_hash,HR_SIGN_0147
0x0000000000000000000000000000000000000148,EMP1147,BNJUS NIQKID,Finance,Coordinator,57785,69,33,24,44,73,42,10,Yes,6,37.4,No,0,1,0xcb1966f18a7c99184d9e3afa6c7d271047abedf2,0x0fa31cbbd0efd98bc84f58ec5d1e31cd0f4b6a19,No,2026,False,148,zkproof_0148_hash,HR_SIGN_0148
0x0000000000000000000000000000000000000149,EMP1148,PUAOH UGTSJA,HR,Intern,75161,82,55,1,75,91,54,8,No,4,35.2,No,0,4,0x0f57269119dd794c06020a46d69b514d306d8cb0,0xa20b4bd810ffccedbfd4ced45aac85ff10f1168c,No,2026,False,149,zkproof_0149_hash,HR_SIGN_0149
0x0000000000000000000000000000000000000150,EMP1149,SFRZL EXEXBQ,Marketing,Intern,149772,82,55,71,43,68,54,7,Yes,7,58.9,No,0,3,0x94ff394bdf59538afa954f41c0e47a094c6d48d0,0x979c0f548832a679ea18c68280b638120e63f967,No,2026,True,150,zkproof_0150_hash,HR_SIGN_0150
0x0000000000000000000000000000000000000151,EMP1150,UPZDO SEOTEO,Finance,Engineer,125943,97,59,14,66,92,83,22,Yes,1,49.0,No,0,2,0x643c958293df1e3d9b2413e5dc84dc88d57c6e86,0x0f32f4dc87e25c4d8398269604e3b4a5680d3ef8,No,2026,False,151,zkproof_0151_hash,HR_SIGN_0151
0x0000000000000000000000000000000000000152,EMP1151,LGWDE PDKVCC,IT,Lead,119030,96,36,4,66,68,50,14,No,2,30.4,No,0,1,0x0259ddc94b6144e92dbbe62984d4786224704cf8,0x8375eb1a5afd5fa4f294ab8f90716a1a67fd9184,No,2026,False,152,zkproof_0152_hash,HR_SIGN_0152
0x0000000000000000000000000000000000000153,EMP1152,BKGFN XAMZQM,R&D,Coordinator,132067,84,49,68,89,71,71,18,Yes,0,62.7,No,0,0,0x3db9b130671a9a6ab4b6ae27c3dd6c4ebdfa1c8f,0xc7130b3e12ca8e7e0bfaa0c1d2e02e121f6db95e,No,2026,True,153,zkproof_0153_hash,HR_SIGN_0153
0x0000000000000000000000000000000000000154,EMP1153,PPPMV MMESAN,Finance,Analyst,81755,64,53,97,93,94,60,16,Yes,7,76.3,Yes,13,1,0x4b264495a88db1bb04ac51efc57c57e700668b23,0x813ff89a14b52ec564c8790ee31d46e409c9ca49,Yes,2026,True,154,zkproof_0154_hash,HR_SIGN_0154
0x0000000000000000000000000000000000000155,EMP1154,LEXBQ GLUTKU,Marketing,Analyst,76736,74,45,84,41,61,91,0,No,3,73.4,Yes,9,1,0x75590e16812ca416a312ceaaeadcbfc5883b4605,0x888e33d6d4010e29ec1a8194e08ae14f361628f8,No,2026,True,155,zkproof_0155_hash,HR_SIGN_0155
0x0000000000000000000000000000000000000156,EMP1155,CEIVA XBWSAV,R&D,Developer,59675,92,55,36,86,94,41,12,No,0,45.5,No,0,0,0x18f6d3d59657832c9529fd4c58db4abca67d1e42,0x53640eec02ab0960afc6128f7fa3aefe0ea86810,No,2026,False,156,zkproof_0156_hash,HR_SIGN_0156
0x0000000000000000000000000000000000000157,EMP1156,CECPN JLOOEJ,Finance,Analyst,31727,69,40,81,54,87,58,22,Yes,2,67.4,No,0,1,0x1ce90bc9cee586fb2d497c9b9ca46a926340486f,0x0cba7cc38eefa75e3bc93a970edb9043b006c553,No,2026,True,157,zkproof_0157_hash,HR_SIGN_0157
0x0000000000000000000000000000000000000158,EMP1157,VMJTJ WKAVJT,HR,Lead,53659,67,52,68,68,57,93,7,Yes,6,67.1,No,0,0,0x499d6c5a872864e1e659796107a346f94b4c4e96,0x4e5810e5328c2a995bc5802e4bbbefb35dfde1d8,No,2026,True,158,zkproof_0158_hash,HR_SIGN_0158
0x0000000000000000000000000000000000000159,EMP1158,AWHLA RPXLTV,HR,Manager,51763,69,52,85,71,66,86,10,Yes,5,73.5,Yes,3,2,0x0ccd5b018163eb3eccc0b3b303fe39e8bf22c2f1,0xc38228bcdbc132be29e5b1936c36a08866a2d3a4,No,2026,True,159,zkproof_0159_hash,HR_SIGN_0159
0x0000000000000000000000000000000000000160,EMP1159,TMYSX YLCBJG,Engineering,Engineer,134580,71,44,13,78,92,42,19,No,5,36.7,No,0,4,0xfd20078ba49f4ac4b4cbf21e7c003ee980d353d1,0x6fb7faa9d8987e5b322b6f8d6d456215b13697a0,No,2026,False,160,zkproof_0160_hash,HR_SIGN_0160
0x0000000000000000000000000000000000000161,EMP1160,NCUGP NNGWJZ,Engineering,Lead,141498,61,50,21,89,81,93,4,Yes,2,52.7,No,0,1,0x1914ebfd6965721675be527f425a6da228e8ad76,0x0874b13e5553a194772499cec3c412ee58eb68cc,No,2026,False,161,zkproof_0161_hash,HR_SIGN_0161
0x0000000000000000000000000000000000000162,EMP1161,IXDKT AMFWSP,IT,Intern,59161,73,38,78,67,86,78,12,No,3,72.1,Yes,3,1,0x55fce149b92a77c26bbd15b050be9d4c0a74f1e7,0xa2bd8ed9d4d6f1d25fc1fe342231321fdb15d358,No,2026,True,162,zkproof_0162_hash,HR_SIGN_0162
0x0000000000000000000000000000000000000163,EMP1162,GWCBK CPFEQF,IT,Engineer,83898,96,30,35,43,60,60,22,Yes,9,44.9,No,0,3,0x8d25c2cf034b95d9aaafa26f856230ec4ca145e2,0xe3868db0e597c2909136fc3c10c53034c716257b,No,2026,False,163,zkproof_0163_hash,HR_SIGN_0163
